,id,mean_income,year
851,19125,65299,13
852,19127,62277,13
853,19129,73117,13
854,19131,59179,13
855,19133,55844,13
856,19135,57528,13
857,19137,53726,13
858,19139,63684,13
859,19141,65053,13
860,19143,58268,13
861,19145,56409,13
862,19147,57801,13
863,19149,69639,13
864,19151,56145,13
865,19153,75743,13
866,19155,64127,13
867,19157,61676,13
868,19159,56788,13
869,19161,59783,13
870,19163,70690,13
871,19165,61932,13
872,19167,69278,13
873,19169,64853,13
874,19171,63876,13
875,19173,54477,13
876,19175,54639,13
877,19177,52111,13
878,19179,54062,13
879,19181,75993,13
880,19183,65360,13
881,19185,52783,13
882,19187,56241,13
883,19189,55970,13
884,19191,64052,13
885,19193,59509,13
886,19195,61944,13
887,19197,61244,13
888,20001,48994,13
889,20003,53830,13
890,20005,56511,13
891,20007,57715,13
892,20009,61832,13
893,20011,48607,13
894,20013,49522,13
895,20015,72712,13
896,20017,50035,13
897,20019,48698,13
898,20021,50530,13
899,20023,47598,13
900,20025,59532,13
901,20027,59161,13
902,20029,46078,13
903,20031,66724,13
904,20033,48231,13
905,20035,54659,13
906,20037,51530,13
907,20039,53785,13
908,20041,59510,13
909,20043,56675,13
910,20045,66983,13
911,20047,58055,13
912,20049,43515,13
913,20051,57012,13
914,20053,57185,13
915,20055,63137,13
916,20057,59272,13
917,20059,58959,13
918,20061,58710,13
919,20063,61388,13
920,20065,61376,13
921,20067,74013,13
922,20069,70019,13
923,20071,77977,13
924,20073,49829,13
925,20075,60610,13
926,20077,52164,13
927,20079,60533,13
928,20081,70907,13
929,20083,71046,13
930,20085,61375,13
931,20087,65982,13
932,20089,48909,13
933,20091,98017,13
934,20093,63199,13
935,20095,57892,13
936,20097,54350,13
937,20099,54295,13
938,20101,63356,13
939,20103,74904,13
940,20105,52272,13
941,20107,60498,13
942,20109,54180,13
943,20111,49477,13
944,20113,68973,13
945,20115,54392,13
946,20117,57281,13
947,20119,57389,13
948,20121,73892,13
949,20123,59996,13
950,20125,51949,13
951,20127,56900,13
952,20129,59300,13
953,20131,59974,13
954,20133,51886,13
955,20135,68861,13
956,20137,54645,13
957,20139,60760,13
958,20141,56754,13
959,20143,67411,13
960,20145,58916,13
961,20147,53542,13
962,20149,67726,13
963,20151,61679,13
964,20153,57170,13
965,20155,57119,13
966,20157,54197,13
967,20159,57381,13
968,20161,59788,13
969,20163,53258,13
970,20165,51321,13
971,20167,51654,13
972,20169,61465,13
973,20171,61489,13
974,20173,64938,13
975,20175,58388,13
976,20177,63303,13
977,20179,59746,13
978,20181,47558,13
979,20183,58686,13
980,20185,54046,13
981,20187,61701,13
982,20189,69248,13
983,20191,58342,13
984,20193,64724,13
985,20195,55188,13
986,20197,61045,13
987,20199,64558,13
988,20201,51577,13
989,20203,61019,13
990,20205,47883,13
991,20207,47555,13
992,20209,49863,13
993,21001,43636,13
994,21003,47817,13
995,21005,60700,13
996,21007,60317,13
997,21009,49366,13
998,21011,41455,13
999,21013,36781,13
1000,21015,80339,13
1001,21017,56316,13
1002,21019,60903,13
1003,21021,55352,13
1004,21023,52716,13
1005,21025,35677,13
1006,21027,47409,13
1007,21029,63927,13
1008,21031,43922,13
1009,21033,48947,13
1010,21035,52122,13
1011,21037,67244,13
1012,21039,52697,13
1013,21041,51038,13
1014,21043,48215,13
1015,21045,39613,13
1016,21047,51691,13
1017,21049,60235,13
1018,21051,34192,13
1019,21053,40274,13
1020,21055,51896,13
1021,21057,41878,13
1022,21059,57533,13
1023,21061,48484,13
1024,21063,34925,13
1025,21065,39467,13
1026,21067,69728,13
1027,21069,49119,13
1028,21071,43964,13
1029,21073,60881,13
1030,21075,42749,13
1031,21077,52185,13
1032,21079,55154,13
1033,21081,57294,13
1034,21083,51599,13
1035,21085,47379,13
1036,21087,43927,13
1037,21089,54900,13
1038,21091,57977,13
1039,21093,62226,13
1040,21095,40086,13
1041,21097,52551,13
1042,21099,44481,13
1043,21101,54966,13
1044,21103,56413,13
1045,21105,44002,13
1046,21107,53690,13
1047,21109,37158,13
1048,21111,66544,13
1049,21113,68491,13
1050,21115,49443,13
1051,21117,69687,13
1052,21119,47379,13
1053,21121,35764,13
1054,21123,51076,13
1055,21125,51061,13
1056,21127,45429,13
1057,21129,34157,13
1058,21131,40722,13
1059,21133,43987,13
1060,21135,41931,13
1061,21137,43743,13
1062,21139,49810,13
1063,21141,47006,13
1064,21143,52599,13
1065,21145,60932,13
1066,21147,31654,13
1067,21149,49156,13
