,id,mean_income,year
549,15007,76576,11
550,15009,83344,11
551,16001,72128,11
552,16003,54442,11
553,16005,57030,11
554,16007,50389,11
555,16009,44634,11
556,16011,56817,11
557,16013,81232,11
558,16015,55415,11
559,16017,55326,11
560,16019,66092,11
561,16021,45267,11
562,16023,50657,11
563,16025,52616,11
564,16027,52798,11
565,16029,57410,11
566,16031,50477,11
567,16033,48903,11
568,16035,50770,11
569,16037,52867,11
570,16039,54433,11
571,16041,57337,11
572,16043,54540,11
573,16045,52346,11
574,16047,50442,11
575,16049,45227,11
576,16051,61706,11
577,16053,48872,11
578,16055,61242,11
579,16057,52753,11
580,16059,51408,11
581,16061,42148,11
582,16063,52613,11
583,16065,50256,11
584,16067,54524,11
585,16069,57377,11
586,16071,49732,11
587,16073,45834,11
588,16075,51298,11
589,16077,51985,11
590,16079,44504,11
591,16081,60939,11
592,16083,54589,11
593,16085,65733,11
594,16087,51402,11
595,17001,60633,11
596,17003,36112,11
597,17005,62241,11
598,17007,77069,11
599,17009,60661,11
600,17011,61231,11
601,17013,58733,11
602,17015,59166,11
603,17017,51584,11
604,17019,62586,11
605,17021,56405,11
606,17023,59525,11
607,17025,49392,11
608,17027,68736,11
609,17029,53783,11
610,17031,77603,11
611,17033,57134,11
612,17035,55183,11
613,17037,66450,11
614,17039,63673,11
615,17041,57636,11
616,17043,103296,11
617,17045,55581,11
618,17047,48335,11
619,17049,64130,11
620,17051,54609,11
621,17053,60570,11
622,17055,46928,11
623,17057,52047,11
624,17059,55397,11
625,17061,53769,11
626,17063,74685,11
627,17065,53424,11
628,17067,53953,11
629,17069,42632,11
630,17071,53928,11
631,17073,63360,11
632,17075,61287,11
633,17077,47151,11
634,17079,55683,11
635,17081,56140,11
636,17083,64588,11
637,17085,66817,11
638,17087,50831,11
639,17089,88064,11
640,17091,61500,11
641,17093,92802,11
642,17095,50868,11
643,17097,110042,11
644,17099,62974,11
645,17101,48918,11
646,17103,63430,11
647,17105,62311,11
648,17107,60863,11
649,17109,46698,11
650,17111,90469,11
651,17113,75551,11
652,17115,62258,11
653,17117,58687,11
654,17119,66567,11
655,17121,51644,11
656,17123,61298,11
657,17125,55663,11
658,17127,48678,11
659,17129,65924,11
660,17131,61899,11
661,17133,83887,11
662,17135,56473,11
663,17137,57695,11
664,17139,61643,11
665,17141,65871,11
666,17143,69502,11
667,17145,48877,11
668,17147,69229,11
669,17149,49894,11
670,17151,46257,11
671,17153,43456,11
672,17155,62089,11
673,17157,56306,11
674,17159,56591,11
675,17161,60894,11
676,17163,63837,11
677,17165,50433,11
678,17167,68608,11
679,17169,51838,11
680,17171,67574,11
681,17173,54823,11
682,17175,63397,11
683,17177,55187,11
684,17179,67058,11
685,17181,51020,11
686,17183,50822,11
687,17185,59041,11
688,17187,50775,11
689,17189,61523,11
690,17191,51489,11
691,17193,53677,11
692,17195,58901,11
693,17197,89912,11
694,17199,54759,11
695,17201,61689,11
696,17203,79340,11
697,18001,54956,11
698,18003,63400,11
699,18005,69319,11
700,18007,55518,11
701,18009,50557,11
702,18011,95682,11
703,18013,61385,11
704,18015,59432,11
705,18017,53372,11
706,18019,59061,11
707,18021,54635,11
708,18023,56737,11
709,18025,47239,11
710,18027,55801,11
711,18029,67765,11
712,18031,57214,11
713,18033,58092,11
714,18035,52320,11
715,18037,64571,11
716,18039,60203,11
717,18041,45143,11
718,18043,66585,11
719,18045,54156,11
720,18047,63719,11
721,18049,54331,11
722,18051,58531,11
723,18053,51069,11
724,18055,54568,11
725,18057,108231,11
726,18059,75302,11
727,18061,63044,11
728,18063,80048,11
729,18065,49943,11
730,18067,56842,11
731,18069,55851,11
732,18071,55260,11
733,18073,62621,11
734,18075,49171,11
735,18077,55704,11
736,18079,51581,11
737,18081,76389,11
738,18083,51395,11
739,18085,62720,11
740,18087,56709,11
741,18089,61607,11
742,18091,59282,11
743,18093,54212,11
744,18095,54583,11
745,18097,59539,11
746,18099,58488,11
747,18101,54399,11
748,18103,50885,11
749,18105,55106,11
750,18107,58811,11
751,18109,67338,11
752,18111,58852,11
753,18113,54799,11
754,18115,65032,11
755,18117,47335,11
756,18119,52406,11
757,18121,53395,11
758,18123,53286,11
759,18125,49740,11
760,18127,74571,11
761,18129,69145,11
762,18131,56372,11
763,18133,60281,11
764,18135,51129,11
765,18137,60336,11
766,18139,56559,11
767,18141,59940,11
768,18143,50237,11
769,18145,66021,11
770,18147,61633,11
771,18149,46645,11
772,18151,59802,11
773,18153,56788,11
774,18155,52116,11
775,18157,58581,11
776,18159,61004,11
777,18161,49986,11
778,18163,57506,11
779,18165,56056,11
780,18167,53724,11
781,18169,51704,11
782,18171,64106,11
783,18173,81632,11
784,18175,50020,11
785,18177,53092,11
786,18179,59827,11
787,18181,57708,11
788,18183,62130,11
789,19001,55100,11
790,19003,56462,11
791,19005,54037,11
792,19007,45591,11
793,19009,58059,11
794,19011,66232,11
795,19013,58110,11
796,19015,65786,11
797,19017,69948,11
798,19019,64333,11
799,19021,57824,11
800,19023,58312,11
801,19025,56664,11
802,19027,59935,11
803,19029,51777,11
804,19031,62647,11
805,19033,59579,11
806,19035,54982,11
807,19037,56341,11
808,19039,56692,11
809,19041,59555,11
810,19043,54964,11
811,19045,58633,11
812,19047,55706,11
813,19049,88952,11
814,19051,58319,11
815,19053,45710,11
816,19055,57326,11
817,19057,56172,11
818,19059,65578,11
819,19061,63245,11
820,19063,61079,11
821,19065,52596,11
822,19067,52867,11
823,19069,57740,11
824,19071,57994,11
825,19073,58558,11
826,19075,68876,11
827,19077,63328,11
828,19079,58473,11
829,19081,57068,11
830,19083,58186,11
831,19085,62488,11
832,19087,59987,11
833,19089,55576,11
834,19091,60105,11
835,19093,56734,11
836,19095,69089,11
837,19097,56523,11
838,19099,58896,11
839,19101,58943,11
840,19103,70139,11
841,19105,60248,11
842,19107,51518,11
843,19109,66800,11
844,19111,51570,11
845,19113,70529,11
846,19115,59685,11
847,19117,49377,11
848,19119,56754,11
849,19121,70030,11
850,19123,54854,11
851,19125,65686,11
852,19127,58459,11
853,19129,72900,11
854,19131,56877,11
855,19133,52192,11
856,19135,53947,11
857,19137,50878,11
858,19139,61832,11
859,19141,61696,11
860,19143,55643,11
861,19145,54397,11
862,19147,55533,11
863,19149,71886,11
864,19151,51838,11
865,19153,73340,11
866,19155,61355,11
867,19157,61625,11
868,19159,55658,11
869,19161,59108,11
870,19163,67891,11
871,19165,58482,11
872,19167,63824,11
873,19169,65208,11
874,19171,60234,11
875,19173,53604,11
876,19175,49928,11
877,19177,49645,11
878,19179,53553,11
879,19181,76185,11
880,19183,60248,11
881,19185,46320,11
882,19187,55287,11
883,19189,54790,11
884,19191,62401,11
885,19193,57747,11
886,19195,64484,11
887,19197,55060,11
888,20001,48886,11
889,20003,52769,11
890,20005,56118,11
891,20007,52788,11
892,20009,59789,11
893,20011,47870,11
894,20013,46420,11
895,20015,71472,11
896,20017,48619,11
897,20019,46865,11
898,20021,49842,11
899,20023,45163,11
900,20025,65771,11
901,20027,58154,11
902,20029,45648,11
903,20031,62816,11
904,20033,50857,11
905,20035,53052,11
906,20037,49615,11
907,20039,43828,11
908,20041,57813,11
909,20043,55413,11
910,20045,64385,11
911,20047,53958,11
912,20049,44929,11
913,20051,58400,11
914,20053,54096,11
915,20055,65054,11
916,20057,58429,11
917,20059,58503,11
918,20061,55489,11
919,20063,53673,11
920,20065,55165,11
921,20067,73338,11
922,20069,65455,11
923,20071,76280,11
924,20073,49622,11
925,20075,52974,11
926,20077,51731,11
927,20079,59774,11
928,20081,65950,11
929,20083,56944,11
930,20085,61766,11
931,20087,67140,11
932,20089,47827,11
933,20091,96781,11
934,20093,59757,11
935,20095,56427,11
936,20097,52066,11
937,20099,54256,11
938,20101,52685,11
939,20103,73933,11
940,20105,51340,11
941,20107,53884,11
942,20109,51973,11
943,20111,47301,11
944,20113,66313,11
945,20115,53466,11
946,20117,51055,11
947,20119,63267,11
948,20121,70978,11
949,20123,55959,11
950,20125,51478,11
951,20127,55586,11
952,20129,60373,11
953,20131,60411,11
954,20133,47837,11
955,20135,66432,11
956,20137,49837,11
957,20139,59788,11
958,20141,53444,11
959,20143,60798,11
960,20145,56345,11
961,20147,50971,11
962,20149,64854,11
963,20151,58874,11
964,20153,54928,11
965,20155,54902,11
966,20157,55508,11
967,20159,55868,11
968,20161,55717,11
969,20163,52768,11
970,20165,50695,11
971,20167,55946,11
972,20169,59172,11
973,20171,65499,11
974,20173,64837,11
975,20175,56197,11
976,20177,62704,11
977,20179,57013,11
978,20181,49291,11
979,20183,56254,11
980,20185,52563,11
981,20187,58786,11
982,20189,68040,11
983,20191,58379,11
984,20193,61990,11
985,20195,52840,11
986,20197,57667,11
987,20199,56439,11
988,20201,48202,11
989,20203,56478,11
990,20205,46403,11
991,20207,48021,11
992,20209,50149,11
993,21001,39742,11
994,21003,43042,11
995,21005,62280,11
996,21007,58816,11
997,21009,49725,11
998,21011,39091,11
999,21013,36935,11
1000,21015,79126,11
1001,21017,55285,11
1002,21019,55474,11
1003,21021,58892,11
1004,21023,50763,11
1005,21025,36767,11
1006,21027,46486,11
1007,21029,61529,11
1008,21031,41832,11
1009,21033,48440,11
1010,21035,51515,11
1011,21037,67773,11
1012,21039,43786,11
1013,21041,54809,11
1014,21043,48100,11
1015,21045,37172,11
1016,21047,48209,11
1017,21049,59024,11
1018,21051,34034,11
1019,21053,38478,11
1020,21055,47145,11
1021,21057,37382,11
1022,21059,56281,11
1023,21061,46728,11
1024,21063,36183,11
1025,21065,40058,11
1026,21067,68651,11
1027,21069,44304,11
1028,21071,39920,11
1029,21073,62243,11
1030,21075,42683,11
1031,21077,51303,11
1032,21079,49649,11
1033,21081,58129,11
1034,21083,49565,11
1035,21085,43415,11
1036,21087,50950,11
1037,21089,53771,11
1038,21091,53548,11
1039,21093,61475,11
1040,21095,38653,11
1041,21097,49389,11
1042,21099,43645,11
1043,21101,55084,11
1044,21103,53174,11
1045,21105,47333,11
1046,21107,52541,11
1047,21109,33522,11
1048,21111,64992,11
1049,21113,66253,11
1050,21115,48225,11
1051,21117,69117,11
1052,21119,43382,11
1053,21121,36214,11
1054,21123,48044,11
1055,21125,51322,11
1056,21127,43139,11
1057,21129,36548,11
1058,21131,39404,11
1059,21133,42985,11
1060,21135,39413,11
1061,21137,40372,11
1062,21139,50534,11
1063,21141,47623,11
1064,21143,50073,11
1065,21145,60316,11
1066,21147,32407,11
1067,21149,51655,11
1068,21151,55773,11
1069,21153,37502,11
1070,21155,50115,11
1071,21157,56178,11
1072,21159,37339,11
1073,21161,58374,11
1074,21163,54800,11
1075,21165,37338,11
1076,21167,58068,11
1077,21169,41340,11
1078,21171,38406,11
1079,21173,52770,11
1080,21175,53588,11
1081,21177,49104,11
1082,21179,57333,11
1083,21181,46736,11
1084,21183,49089,11
1085,21185,101787,11
1086,21187,54039,11
1087,21189,29455,11
1088,21191,54970,11
1089,21193,48402,11
1090,21195,45924,11
1091,21197,39254,11
1092,21199,48317,11
1093,21201,36528,11
1094,21203,39241,11
1095,21205,47052,11
1096,21207,42383,11
1097,21209,70590,11
1098,21211,73594,11
1099,21213,52394,11
1100,21215,72414,11
1101,21217,44277,11
1102,21219,47482,11
1103,21221,54430,11
1104,21223,56378,11
1105,21225,49229,11
1106,21227,59681,11
1107,21229,54072,11
1108,21231,36397,11
1109,21233,51870,11
1110,21235,40283,11
1111,21237,31359,11
1112,21239,70836,11
1113,22001,51108,11
1114,22003,51603,11
1115,22005,78177,11
1116,22007,58162,11
1117,22009,46062,11
1118,22011,57867,11
1119,22013,44642,11
1120,22015,66492,11
1121,22017,58294,11
1122,22019,61668,11
1123,22021,53857,11
1124,22023,68896,11
1125,22025,45760,11
1126,22027,47409,11
1127,22029,43969,11
1128,22031,52850,11
1129,22033,67323,11
1130,22035,63083,11
1131,22037,53984,11
1132,22039,49260,11
1133,22041,50512,11
1134,22043,51131,11
1135,22045,58750,11
1136,22047,60850,11
1137,22049,50339,11
1138,22051,66845,11
1139,22053,54703,11
1140,22055,69207,11
1141,22057,65770,11
1142,22059,56981,11
1143,22061,52099,11
1144,22063,67010,11
1145,22065,40311,11
1146,22067,40648,11
1147,22069,47926,11
1148,22071,59780,11
1149,22073,58070,11
1150,22075,68588,11
1151,22077,56151,11
1152,22079,56670,11
1153,22081,56373,11
1154,22083,48283,11
1155,22085,52927,11
1156,22087,51898,11
1157,22089,73041,11
1158,22091,47423,11
1159,22093,66453,11
1160,22095,60747,11
1161,22097,49423,11
1162,22099,55533,11
1163,22101,53183,11
1164,22103,79667,11
1165,22105,54803,11
1166,22107,41783,11
1167,22109,63250,11
1168,22111,51688,11
1169,22113,58315,11
1170,22115,55598,11
1171,22117,44716,11
1172,22119,49025,11
1173,22121,62508,11
1174,22123,45658,11
1175,22125,66792,11
1176,22127,43700,11
1177,23001,57121,11
1178,23003,47626,11
1179,23005,76477,11
1180,23007,52193,11
1181,23009,61084,11
1182,23011,59000,11
1183,23013,60855,11
1184,23015,65849,11
1185,23017,51817,11
1186,23019,56293,11
1187,23021,46234,11
1188,23023,65899,11
1189,23025,49752,11
1190,23027,52512,11
1191,23029,44602,11
1192,23031,68517,11
1193,24001,53380,11
1194,24003,105585,11
1195,24005,85412,11
1196,24009,106918,11
1197,24011,69189,11
1198,24013,97011,11
1199,24015,79306,11
1200,24017,102571,11
1201,24019,61799,11
1202,24021,97590,11
1203,24023,59495,11
1204,24025,92980,11
1205,24027,127294,11
1206,24029,76339,11
1207,24031,128746,11
1208,24033,87924,11
1209,24035,101198,11
1210,24037,95682,11
1211,24039,51751,11
1212,24041,90748,11
1213,24043,67690,11
1214,24045,67157,11
1215,24047,76025,11
1216,24510,57679,11
1217,25001,80076,11
1218,25003,67146,11
1219,25005,72461,11
1220,25007,85758,11
1221,25009,88697,11
1222,25011,65246,11
1223,25013,63955,11
1224,25015,76578,11
1225,25017,105456,11
1226,25019,128312,11
1227,25021,112422,11
1228,25023,92462,11
1229,25025,76275,11
1230,25027,81964,11
1231,26001,47256,11
1232,26003,49620,11
1233,26005,61829,11
1234,26007,49330,11
1235,26009,57138,11
1236,26011,47289,11
1237,26013,48279,11
1238,26015,64309,11
1239,26017,57211,11
1240,26019,57458,11
1241,26021,59768,11
1242,26023,52700,11
1243,26025,55729,11
1244,26027,59190,11
1245,26029,67068,11
1246,26031,50718,11
1247,26033,53041,11
1248,26035,42958,11
1249,26037,71419,11
1250,26039,52062,11
1251,26041,51478,11
1252,26043,56938,11
1253,26045,64463,11
1254,26047,70224,11
1255,26049,56465,11
1256,26051,47629,11
1257,26053,46274,11
1258,26055,67939,11
1259,26057,51661,11
1260,26059,52978,11
1261,26061,47019,11
1262,26063,50193,11
1263,26065,61160,11
1264,26067,55569,11
1265,26069,48088,11
1266,26071,43289,11
1267,26073,50626,11
1268,26075,57760,11
1269,26077,62833,11
1270,26079,47710,11
1271,26081,66253,11
1272,26083,49151,11
1273,26085,39986,11
1274,26087,65613,11
1275,26089,75584,11
1276,26091,58175,11
1277,26093,84914,11
1278,26095,48173,11
1279,26097,49771,11
1280,26099,66548,11
1281,26101,52211,11
1282,26103,58006,11
1283,26105,52576,11
1284,26107,49852,11
1285,26109,48805,11
1286,26111,72960,11
1287,26113,48979,11
1288,26115,67061,11
1289,26117,49707,11
1290,26119,43191,11
1291,26121,52024,11
1292,26123,54862,11
1293,26125,89411,11
1294,26127,49352,11
1295,26129,45726,11
1296,26131,44541,11
1297,26133,46671,11
1298,26135,41564,11
1299,26137,57758,11
1300,26139,69997,11
1301,26141,47576,11
1302,26143,46402,11
1303,26145,56363,11
1304,26147,60628,11
1305,26149,54805,11
1306,26151,50326,11
1307,26153,48565,11
1308,26155,57902,11
1309,26157,52263,11
1310,26159,56181,11
1311,26161,80560,11
1312,26163,57673,11
1313,26165,52310,11
1314,27001,52927,11
1315,27003,80327,11
1316,27005,60705,11
1317,27007,56389,11
1318,27009,59423,11
1319,27011,54762,11
1320,27013,61081,11
1321,27015,61416,11
1322,27017,62160,11
1323,27019,101564,11
1324,27021,56375,11
1325,27023,55474,11
1326,27025,75557,11
1327,27027,61663,11
1328,27029,50713,11
1329,27031,62039,11
1330,27033,52730,11
1331,27035,59583,11
1332,27037,90076,11
1333,27039,74476,11
1334,27041,59244,11
1335,27043,52635,11
1336,27045,58878,11
1337,27047,56634,11
1338,27049,67483,11
1339,27051,55070,11
1340,27053,87715,11
1341,27055,62932,11
1342,27057,56822,11
1343,27059,68158,11
1344,27061,57366,11
1345,27063,59590,11
1346,27065,53909,11
1347,27067,66399,11
1348,27069,59238,11
1349,27071,53405,11
1350,27073,59347,11
1351,27075,56770,11
1352,27077,58416,11
1353,27079,66309,11
1354,27081,57343,11
1355,27083,58821,11
1356,27085,68136,11
1357,27087,49284,11
1358,27089,60110,11
1359,27091,57765,11
1360,27093,61577,11
