GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
0500000US06039,06039,"Madera County, California",35661,16897
0500000US06041,06041,"Marin County, California",54225,11336
0500000US06045,06045,"Mendocino County, California",19323,15126
0500000US06047,06047,"Merced County, California",32605,6219
0500000US06049,06049,"Modoc County, California",-,**
0500000US06051,06051,"Mono County, California",-,**
0500000US06053,06053,"Monterey County, California",59634,10882
0500000US06055,06055,"Napa County, California",73003,7910
0500000US06059,06059,"Orange County, California",66555,4427
0500000US06061,06061,"Placer County, California",85580,30919
0500000US06063,06063,"Plumas County, California",-,**
0500000US06065,06065,"Riverside County, California",52127,2063
0500000US06067,06067,"Sacramento County, California",38792,1666
0500000US06069,06069,"San Benito County, California",75972,35682
0500000US06071,06071,"San Bernardino County, California",40705,1593
0500000US06073,06073,"San Diego County, California",50227,1561
0500000US06075,06075,"San Francisco County, California",29800,3710
0500000US06077,06077,"San Joaquin County, California",37428,4004
0500000US06079,06079,"San Luis Obispo County, California",63224,31096
0500000US06081,06081,"San Mateo County, California",56213,4470
0500000US06083,06083,"Santa Barbara County, California",51695,9775
0500000US06085,06085,"Santa Clara County, California",64219,3732
0500000US06087,06087,"Santa Cruz County, California",63977,18531
0500000US06089,06089,"Shasta County, California",39193,8261
0500000US06091,06091,"Sierra County, California",-,**
0500000US06093,06093,"Siskiyou County, California",17784,9171
0500000US06095,06095,"Solano County, California",50790,1652
0500000US06097,06097,"Sonoma County, California",60091,7059
0500000US06099,06099,"Stanislaus County, California",37772,4561
0500000US06101,06101,"Sutter County, California",57432,11262
0500000US06103,06103,"Tehama County, California",-,**
0500000US06105,06105,"Trinity County, California",-,**
0500000US06107,06107,"Tulare County, California",22458,14330
0500000US06109,06109,"Tuolumne County, California",30972,19095
0500000US06111,06111,"Ventura County, California",74474,15139
0500000US06113,06113,"Yolo County, California",36208,6384
0500000US06115,06115,"Yuba County, California",37386,18724
0500000US08001,08001,"Adams County, Colorado",43031,6239
0500000US08003,08003,"Alamosa County, Colorado",24931,11443
0500000US08005,08005,"Arapahoe County, Colorado",46143,2091
0500000US08007,08007,"Archuleta County, Colorado",-,**
0500000US08009,08009,"Baca County, Colorado",-,**
0500000US08011,08011,"Bent County, Colorado",-,**
0500000US08013,08013,"Boulder County, Colorado",52284,24049
