,id,unrate
1497,29029,8.8
1498,29031,5.9
1499,29033,8.6
1500,29035,9.5
1501,29037,5.7
1502,29039,10.0
1503,29041,3.7
1504,29043,6.3
1505,29045,4.4
1506,29047,5.2
1507,29049,5.0
1508,29051,5.0
1509,29053,5.4
1510,29055,11.9
1511,29057,8.2
1512,29059,10.8
1513,29061,4.7
1514,29063,5.5
1515,29065,8.1
1516,29067,6.8
1517,29069,7.9
1518,29071,5.9
1519,29073,5.1
1520,29075,5.5
1521,29077,5.8
1522,29079,4.5
1523,29081,3.6
1524,29083,6.9
1525,29085,11.6
1526,29087,4.5
1527,29089,4.6
1528,29091,6.8
1529,29093,10.3
1530,29095,6.7
1531,29097,6.0
1532,29099,7.4
1533,29101,7.3
1534,29103,6.1
1535,29105,8.4
1536,29107,5.7
1537,29109,7.0
1538,29111,4.8
1539,29113,8.1
1540,29115,3.7
1541,29117,4.3
1542,29119,6.0
1543,29121,8.5
1544,29123,6.1
1545,29125,9.2
1546,29127,6.0
1547,29129,4.6
1548,29131,6.8
1549,29133,10.8
1550,29135,4.6
1551,29137,5.7
1552,29139,7.4
1553,29141,9.5
1554,29143,11.5
1555,29145,5.9
1556,29147,5.4
1557,29149,5.5
1558,29151,3.0
1559,29153,9.6
1560,29155,11.1
1561,29157,4.3
1562,29159,6.5
1563,29161,6.2
1564,29163,5.6
1565,29165,4.6
1566,29167,8.9
1567,29169,10.8
1568,29171,2.7
1569,29173,6.6
1570,29175,7.5
1571,29177,8.0
1572,29179,8.8
1573,29181,7.9
1574,29183,4.2
1575,29185,8.6
1576,29186,4.4
1577,29187,7.3
1578,29189,6.7
1579,29195,4.8
1580,29197,6.0
1581,29199,4.9
1582,29201,6.4
1583,29203,8.4
1584,29205,5.8
1585,29207,8.0
1586,29209,8.2
1587,29211,4.0
1588,29213,7.5
1589,29215,7.4
1590,29217,4.6
1591,29219,6.6
1592,29221,10.9
1593,29223,9.1
1594,29225,5.6
1595,29227,4.2
1596,29229,9.1
1597,29510,10.6
1598,30001,6.9
1599,30003,16.8
1600,30005,14.2
1601,30007,5.6
1602,30009,3.7
1603,30011,2.7
1604,30013,5.0
1605,30015,3.4
1606,30017,2.2
1607,30019,2.0
1608,30021,2.2
1609,30023,3.7
1610,30025,2.9
1611,30027,3.0
1612,30029,6.5
1613,30031,5.3
1614,30033,0.0
1615,30035,10.8
1616,30037,2.5
1617,30039,7.4
1618,30041,5.3
1619,30043,6.2
1620,30045,2.9
1621,30047,8.8
1622,30049,4.1
1623,30051,5.5
1624,30053,11.6
1625,30055,0.9
1626,30057,4.1
1627,30059,3.0
1628,30061,6.9
1629,30063,7.0
1630,30065,5.8
1631,30067,4.0
1632,30069,3.9
1633,30071,7.3
1634,30073,8.5
1635,30075,4.3
1636,30077,1.5
1637,30079,6.9
1638,30081,7.7
1639,30083,2.5
1640,30085,6.2
1641,30087,9.6
1642,30089,9.3
1643,30091,2.6
1644,30093,7.0
1645,30095,3.8
1646,30097,0.4
1647,30099,5.5
1648,30101,1.0
1649,30103,0.0
1650,30105,4.6
1651,30107,2.8
1652,30109,2.7
1653,30111,3.7
1654,31001,5.4
1655,31003,1.8
1656,31005,3.7
1657,31007,7.3
1658,31009,1.0
1659,31011,1.5
1660,31013,4.2
1661,31015,1.0
1662,31017,0.4
1663,31019,3.3
1664,31021,2.8
1665,31023,4.5
1666,31025,3.5
1667,31027,1.8
1668,31029,1.5
1669,31031,2.3
1670,31033,2.4
1671,31035,2.8
1672,31037,5.4
1673,31039,2.5
1674,31041,2.3
1675,31043,6.8
1676,31045,1.9
1677,31047,4.7
1678,31049,4.7
1679,31051,3.4
1680,31053,4.3
1681,31055,4.9
1682,31057,3.7
1683,31059,2.7
1684,31061,3.4
1685,31063,2.6
1686,31065,3.7
1687,31067,3.6
1688,31069,2.3
1689,31071,3.0
1690,31073,4.6
1691,31075,4.9
1692,31077,1.6
1693,31079,5.3
1694,31081,2.1
1695,31083,1.9
1696,31085,1.7
1697,31087,2.8
1698,31089,1.3
1699,31091,1.9
1700,31093,3.3
1701,31095,3.2
1702,31097,3.3
1703,31099,3.6
1704,31101,4.0
1705,31103,0.7
1706,31105,5.4
1707,31107,3.0
1708,31109,4.4
1709,31111,3.1
1710,31113,0.9
1711,31115,0.3
1712,31117,0.0
1713,31119,3.1
1714,31121,5.3
1715,31123,3.5
1716,31125,3.2
1717,31127,6.5
1718,31129,2.9
1719,31131,3.8
1720,31133,3.0
1721,31135,1.9
1722,31137,1.2
1723,31139,4.0
1724,31141,4.6
1725,31143,3.9
1726,31145,5.0
1727,31147,4.6
1728,31149,1.6
1729,31151,3.4
1730,31153,3.7
1731,31155,2.9
1732,31157,5.3
1733,31159,3.5
1734,31161,2.1
1735,31163,2.2
1736,31165,0.0
1737,31167,3.3
1738,31169,1.4
1739,31171,1.8
1740,31173,15.3
1741,31175,1.8
1742,31177,1.5
1743,31179,2.3
1744,31181,3.0
1745,31183,0.6
1746,31185,1.4
1747,32001,11.7
1748,32003,9.6
1749,32005,7.5
1750,32007,4.9
1751,32009,11.4
1752,32011,3.8
1753,32013,7.7
1754,32015,7.9
1755,32017,9.1
1756,32019,11.8
1757,32021,13.0
1758,32023,14.1
1759,32027,3.5
1760,32029,4.1
1761,32031,8.0
1762,32033,7.9
1763,32510,9.5
1764,33001,5.1
1765,33003,5.1
1766,33005,5.0
1767,33007,6.7
1768,33009,4.6
1769,33011,5.2
1770,33013,4.8
1771,33015,4.9
1772,33017,5.5
1773,33019,4.5
1774,34001,11.8
1775,34003,5.8
1776,34005,7.9
1777,34007,8.8
1778,34009,9.2
1779,34011,9.9
1780,34013,12.1
1781,34015,8.1
1782,34017,8.1
1783,34019,5.3
1784,34021,8.6
1785,34023,7.0
1786,34025,6.8
1787,34027,5.6
1788,34029,7.6
1789,34031,7.0
1790,34033,9.4
1791,34035,5.4
1792,34037,7.2
1793,34039,8.5
1794,34041,8.3
1795,35001,7.3
1796,35003,4.0
1797,35005,7.1
1798,35006,16.3
1799,35007,11.5
1800,35009,8.9
1801,35011,6.6
1802,35013,10.6
1803,35015,5.5
1804,35017,9.3
1805,35019,0.3
1806,35021,6.0
1807,35023,11.4
1808,35025,6.6
1809,35027,6.7
1810,35028,2.6
1811,35029,14.1
1812,35031,15.7
1813,35033,2.9
1814,35035,11.0
1815,35037,2.7
1816,35039,9.5
1817,35041,11.1
1818,35043,8.5
1819,35045,9.9
1820,35047,4.9
1821,35049,6.7
1822,35051,10.0
1823,35053,5.8
1824,35055,9.7
1825,35057,9.6
1826,35059,3.1
1827,35061,10.7
1828,36001,5.8
1829,36003,8.1
1830,36005,12.7
1831,36007,7.4
1832,36009,7.5
1833,36011,6.9
1834,36013,7.9
1835,36015,5.6
1836,36017,7.0
1837,36019,6.6
1838,36021,5.5
1839,36023,5.2
1840,36025,8.3
1841,36027,7.6
1842,36029,6.1
1843,36031,7.5
1844,36033,8.5
1845,36035,8.0
1846,36037,5.4
1847,36039,7.8
1848,36041,9.2
1849,36043,8.8
1850,36045,9.4
1851,36047,9.0
1852,36049,7.9
1853,36051,5.1
1854,36053,4.9
1855,36055,7.3
1856,36057,8.4
1857,36059,5.8
1858,36061,6.9
1859,36063,7.1
1860,36065,6.9
1861,36067,6.8
1862,36069,5.5
1863,36071,6.7
1864,36073,7.4
1865,36075,9.1
1866,36077,6.9
1867,36079,6.2
1868,36081,7.8
1869,36083,6.8
1870,36085,6.2
1871,36087,7.0
1872,36089,10.0
1873,36091,5.4
1874,36093,7.4
1875,36095,10.1
1876,36097,7.3
1877,36099,5.3
1878,36101,7.6
1879,36103,6.1
1880,36105,10.1
1881,36107,6.7
1882,36109,5.4
1883,36111,8.5
1884,36113,6.0
1885,36115,8.1
1886,36117,7.0
1887,36119,7.1
1888,36121,7.1
1889,36123,7.2
1890,37001,6.9
1891,37003,8.4
1892,37005,6.6
1893,37007,14.4
1894,37009,7.6
1895,37011,8.0
1896,37013,9.9
1897,37015,14.2
1898,37017,9.0
1899,37019,9.7
1900,37021,6.0
1901,37023,10.8
1902,37025,7.9
1903,37027,10.5
1904,37029,11.0
1905,37031,9.2
1906,37033,10.4
1907,37035,7.9
1908,37037,7.8
1909,37039,7.7
1910,37041,13.4
1911,37043,10.3
1912,37045,12.2
1913,37047,8.5
1914,37049,9.9
1915,37051,11.4
1916,37053,6.2
1917,37055,5.9
1918,37057,10.0
1919,37059,6.4
1920,37061,10.5
1921,37063,6.3
1922,37065,12.5
1923,37067,8.4
1924,37069,8.2
1925,37071,9.7
1926,37073,9.7
1927,37075,9.5
1928,37077,6.9
1929,37079,10.5
1930,37081,7.6
1931,37083,11.6
1932,37085,10.0
1933,37087,6.0
1934,37089,4.7
1935,37091,11.8
1936,37093,11.6
1937,37095,14.3
1938,37097,8.6
1939,37099,5.1
1940,37101,7.6
1941,37103,11.5
1942,37105,9.4
1943,37107,12.5
1944,37109,8.9
1945,37111,9.8
1946,37113,5.8
1947,37115,7.2
1948,37117,13.1
1949,37119,7.9
1950,37121,6.6
1951,37123,8.8
1952,37125,7.3
1953,37127,9.5
1954,37129,7.7
1955,37131,12.7
1956,37133,11.8
1957,37135,5.9
1958,37137,9.0
1959,37139,8.5
1960,37141,9.9
1961,37143,10.6
1962,37145,13.1
1963,37147,11.5
1964,37149,7.8
1965,37151,7.0
1966,37153,11.6
1967,37155,10.8
1968,37157,9.5
1969,37159,10.6
1970,37161,10.1
1971,37163,9.4
1972,37165,13.4
1973,37167,10.3
1974,37169,7.5
1975,37171,6.1
1976,37173,7.0
1977,37175,6.7
1978,37177,12.9
1979,37179,6.8
1980,37181,11.1
1981,37183,5.7
1982,37185,9.9
1983,37187,16.0
1984,37189,8.8
1985,37191,11.8
1986,37193,9.7
1987,37195,8.4
1988,37197,6.8
1989,37199,9.5
1990,38001,2.0
1991,38003,2.8
1992,38005,6.1
1993,38007,3.0
1994,38009,2.3
1995,38011,2.2
1996,38013,1.9
1997,38015,2.2
1998,38017,2.9
1999,38019,1.1
2000,38021,2.5
2001,38023,1.6
2002,38025,3.8
2003,38027,2.1
2004,38029,3.4
2005,38031,1.2
2006,38033,0.4
2007,38035,3.5
2008,38037,2.7
2009,38039,1.6
2010,38041,2.5
2011,38043,1.6
2012,38045,1.8
2013,38047,1.8
2014,38049,2.6
2015,38051,1.1
2016,38053,3.7
2017,38055,1.5
2018,38057,2.6
2019,38059,2.2
2020,38061,4.2
2021,38063,0.8
2022,38065,2.2
2023,38067,3.1
2024,38069,1.6
2025,38071,1.1
2026,38073,2.3
2027,38075,0.9
2028,38077,2.8
2029,38079,5.1
2030,38081,0.9
2031,38083,3.9
2032,38085,19.7
2033,38087,0.0
2034,38089,3.2
2035,38091,4.1
2036,38093,2.6
2037,38095,5.2
2038,38097,2.6
2039,38099,3.3
2040,38101,2.4
2041,38103,2.2
2042,38105,2.0
2043,39001,9.9
2044,39003,7.6
2045,39005,5.7
2046,39007,8.1
2047,39009,9.4
2048,39011,4.0
2049,39013,7.8
2050,39015,8.0
2051,39017,6.1
2052,39019,6.7
2053,39021,7.2
2054,39023,8.9
2055,39025,5.0
2056,39027,6.6
2057,39029,8.4
2058,39031,6.4
2059,39033,7.7
2060,39035,9.7
2061,39037,6.1
2062,39039,6.8
2063,39041,2.7
2064,39043,7.7
2065,39045,6.0
2066,39047,6.9
2067,39049,6.3
2068,39051,6.2
2069,39053,7.2
2070,39055,4.0
2071,39057,6.5
2072,39059,9.3
2073,39061,7.9
2074,39063,5.5
2075,39065,8.2
2076,39067,4.6
2077,39069,5.3
2078,39071,9.6
2079,39073,9.1
2080,39075,3.4
2081,39077,6.7
2082,39079,11.2
2083,39081,8.3
2084,39083,6.1
2085,39085,5.3
2086,39087,7.6
2087,39089,6.6
2088,39091,5.9
2089,39093,8.2
2090,39095,9.6
2091,39097,6.4
2092,39099,8.9
2093,39101,8.0
2094,39103,4.1
2095,39105,11.2
2096,39107,4.7
2097,39109,6.4
2098,39111,6.5
2099,39113,8.7
2100,39115,8.4
2101,39117,5.4
2102,39119,7.6
2103,39121,6.9
2104,39123,5.3
2105,39125,6.1
2106,39127,9.6
2107,39129,6.0
2108,39131,11.1
2109,39133,7.9
2110,39135,6.6
2111,39137,2.9
2112,39139,8.3
2113,39141,9.9
2114,39143,6.3
2115,39145,9.0
2116,39147,6.8
2117,39149,5.8
2118,39151,7.6
2119,39153,7.3
2120,39155,6.9
2121,39157,5.7
2122,39159,3.7
2123,39161,5.8
2124,39163,10.7
2125,39165,5.0
2126,39167,4.7
2127,39169,4.3
2128,39171,5.8
2129,39173,6.3
2130,39175,5.5
2131,40001,6.0
2132,40003,4.2
2133,40005,9.0
2134,40007,3.0
2135,40009,3.3
2136,40011,2.7
2137,40013,7.2
2138,40015,8.3
2139,40017,4.3
2140,40019,6.1
2141,40021,7.6
2142,40023,9.1
2143,40025,2.0
2144,40027,4.9
2145,40029,9.0
2146,40031,9.0
2147,40033,9.4
2148,40035,5.3
2149,40037,4.8
2150,40039,3.5
2151,40041,8.1
2152,40043,2.6
2153,40045,5.5
2154,40047,4.9
2155,40049,4.1
2156,40051,4.1
2157,40053,3.7
2158,40055,6.2
2159,40057,9.0
2160,40059,1.9
2161,40061,8.6
2162,40063,8.1
2163,40065,5.5
2164,40067,7.3
2165,40069,7.2
2166,40071,7.4
2167,40073,3.6
2168,40075,5.9
2169,40077,8.6
2170,40079,7.9
2171,40081,6.1
2172,40083,5.7
2173,40085,3.7
2174,40087,4.0
2175,40089,6.6
2176,40091,10.3
2177,40093,5.9
2178,40095,5.7
2179,40097,6.5
2180,40099,3.1
2181,40101,7.6
2182,40103,4.8
2183,40105,8.1
2184,40107,10.4
2185,40109,5.6
2186,40111,10.5
2187,40113,6.8
2188,40115,8.1
2189,40117,6.1
2190,40119,5.8
2191,40121,5.8
2192,40123,6.0
2193,40125,7.1
2194,40127,9.5
2195,40129,1.5
2196,40131,5.2
2197,40133,7.9
2198,40135,8.8
2199,40137,6.8
2200,40139,2.9
2201,40141,5.4
2202,40143,6.2
2203,40145,6.2
2204,40147,4.8
2205,40149,3.0
2206,40151,2.6
2207,40153,4.3
2208,41001,8.8
2209,41003,7.8
2210,41005,6.7
2211,41007,6.9
2212,41009,8.6
2213,41011,10.7
2214,41013,11.3
2215,41015,11.0
2216,41017,7.1
2217,41019,10.9
2218,41021,10.6
2219,41023,7.4
2220,41025,14.3
2221,41027,4.8
2222,41029,8.9
2223,41031,13.3
2224,41033,10.8
2225,41035,11.3
2226,41037,8.9
2227,41039,8.7
2228,41041,6.6
2229,41043,9.8
2230,41045,9.6
2231,41047,9.1
2232,41049,5.9
2233,41051,7.8
2234,41053,9.8
2235,41055,7.2
2236,41057,7.4
2237,41059,9.1
2238,41061,6.6
2239,41063,7.7
2240,41065,7.2
2241,41067,6.6
2242,41069,10.5
2243,41071,8.2
2244,42001,5.5
2245,42003,6.4
2246,42005,7.7
2247,42007,6.1
2248,42009,6.2
2249,42011,8.2
2250,42013,5.8
2251,42015,5.4
2252,42017,6.2
2253,42019,5.2
2254,42021,8.3
2255,42023,4.9
2256,42025,8.0
2257,42027,4.9
2258,42029,5.3
2259,42031,7.1
2260,42033,8.1
2261,42035,6.6
2262,42037,5.3
2263,42039,6.8
2264,42041,5.1
2265,42043,6.2
2266,42045,7.5
2267,42047,5.1
2268,42049,7.1
2269,42051,7.8
2270,42053,4.5
2271,42055,6.4
2272,42057,6.0
2273,42059,7.0
2274,42061,7.3
2275,42063,7.7
2276,42065,5.2
2277,42067,5.3
2278,42069,6.5
2279,42071,5.5
2280,42073,6.5
2281,42075,6.5
2282,42077,7.7
2283,42079,7.6
2284,42081,7.3
2285,42083,7.9
2286,42085,6.2
2287,42087,5.2
2288,42089,10.3
2289,42091,5.9
2290,42093,5.3
2291,42095,6.7
2292,42097,6.8
2293,42099,5.2
2294,42101,12.5
2295,42103,9.9
2296,42105,5.8
2297,42107,8.0
2298,42109,4.4
2299,42111,6.7
2300,42113,8.9
2301,42115,7.4
2302,42117,6.8
2303,42119,4.9
2304,42121,8.0
2305,42123,5.8
2306,42125,6.2
2307,42127,7.4
2308,42129,5.3
2309,42131,7.0
2310,42133,6.2
2311,44001,5.0
2312,44003,7.3
2313,44005,6.5
2314,44007,8.5
2315,44009,6.6
2316,45001,9.4
2317,45003,10.1
2318,45005,17.7
2319,45007,8.1
2320,45009,9.2
2321,45011,10.8
2322,45013,6.6
2323,45015,8.0
2324,45017,8.5
2325,45019,6.7
2326,45021,8.7
2327,45023,11.5
2328,45025,9.5
2329,45027,15.4
2330,45029,10.5
2331,45031,15.7
2332,45033,9.5
2333,45035,6.7
2334,45037,7.0
2335,45039,10.8
2336,45041,10.5
2337,45043,9.5
2338,45045,6.4
2339,45047,11.4
2340,45049,9.6
2341,45051,8.0
2342,45053,10.0
2343,45055,8.3
2344,45057,9.9
2345,45059,9.0
2346,45061,11.9
2347,45063,6.9
2348,45065,13.9
2349,45067,12.0
2350,45069,15.5
2351,45071,8.6
2352,45073,8.6
2353,45075,11.3
2354,45077,8.0
2355,45079,8.5
2356,45081,7.6
2357,45083,7.6
2358,45085,12.5
2359,45087,9.9
2360,45089,10.3
2361,45091,7.8
2362,46003,1.7
2363,46005,2.9
2364,46007,16.5
2365,46009,0.9
2366,46011,3.5
2367,46013,2.2
2368,46015,2.4
2369,46017,14.4
2370,46019,1.8
2371,46021,0.9
2372,46023,5.4
2373,46025,3.7
2374,46027,6.2
2375,46029,2.8
2376,46031,29.9
2377,46033,4.6
2378,46035,3.9
2379,46037,1.9
2380,46039,2.1
2381,46041,24.6
2382,46043,0.3
2383,46045,2.0
2384,46047,2.8
2385,46049,0.6
2386,46051,3.1
2387,46053,1.5
2388,46055,2.7
2389,46057,2.2
2390,46059,1.9
2391,46061,0.3
2392,46063,1.4
2393,46065,2.3
2394,46067,5.0
2395,46069,2.2
2396,46071,15.9
2397,46073,0.7
2398,46075,2.3
2399,46077,2.1
2400,46079,3.9
2401,46081,3.3
2402,46083,1.9
2403,46085,7.0
2404,46087,2.4
2405,46089,5.9
2406,46091,1.8
2407,46093,1.5
2408,46095,9.1
2409,46097,4.2
2410,46099,3.7
2411,46101,6.8
2412,46102,28.1
2413,46103,4.8
2414,46105,4.0
2415,46107,0.9
2416,46109,7.2
2417,46111,2.9
2418,46115,1.5
2419,46117,1.3
2420,46119,0.7
2421,46121,21.2
2422,46123,0.6
2423,46125,2.3
2424,46127,2.7
2425,46129,3.4
2426,46135,2.9
2427,46137,27.0
2428,47001,7.4
2429,47003,6.1
2430,47005,11.1
2431,47007,9.3
2432,47009,6.5
2433,47011,9.3
2434,47013,8.7
2435,47015,9.9
2436,47017,8.5
2437,47019,7.1
2438,47021,6.6
2439,47023,10.7
2440,47025,8.4
2441,47027,8.5
2442,47029,10.0
2443,47031,7.0
2444,47033,6.8
2445,47035,8.8
2446,47037,6.2
2447,47039,8.3
2448,47041,7.0
2449,47043,5.6
2450,47045,8.1
2451,47047,8.4
2452,47049,8.4
2453,47051,8.5
2454,47053,8.0
2455,47055,7.1
2456,47057,8.2
2457,47059,8.0
2458,47061,11.3
2459,47063,8.7
2460,47065,6.9
2461,47067,12.9
2462,47069,18.2
2463,47071,12.2
2464,47073,8.9
2465,47075,7.2
2466,47077,9.4
2467,47079,7.9
2468,47081,7.4
2469,47083,7.4
2470,47085,8.0
2471,47087,10.6
2472,47089,7.8
2473,47091,6.7
2474,47093,6.2
2475,47095,12.2
2476,47097,11.4
2477,47099,8.8
2478,47101,4.8
2479,47103,7.7
2480,47105,7.5
2481,47107,8.6
2482,47109,14.8
2483,47111,6.8
2484,47113,7.3
2485,47115,6.5
2486,47117,8.4
2487,47119,7.1
2488,47121,12.5
2489,47123,11.5
2490,47125,8.2
2491,47127,5.8
2492,47129,8.6
2493,47131,10.8
2494,47133,7.1
2495,47135,7.1
2496,47137,6.0
2497,47139,9.0
2498,47141,7.7
2499,47143,8.0
2500,47145,9.3
2501,47147,7.4
2502,47149,6.1
2503,47151,13.4
2504,47153,9.1
2505,47155,6.4
2506,47157,9.4
2507,47159,4.2
2508,47161,8.7
2509,47163,7.7
2510,47165,5.3
2511,47167,9.4
2512,47169,8.0
2513,47171,11.5
2514,47173,9.1
2515,47175,11.7
2516,47177,7.8
2517,47179,5.7
2518,47181,8.4
2519,47183,10.0
2520,47185,10.5
2521,47187,3.7
2522,47189,5.4
2523,48001,4.3
2524,48003,5.2
2525,48005,8.3
2526,48007,7.5
2527,48009,3.3
2528,48011,1.6
2529,48013,7.2
2530,48015,5.8
2531,48017,2.1
2532,48019,4.1
2533,48021,8.6
2534,48023,1.4
2535,48025,6.1
2536,48027,8.7
2537,48029,6.7
2538,48031,6.1
2539,48033,1.1
2540,48035,6.4
2541,48037,8.1
2542,48039,5.2
2543,48041,5.7
2544,48043,7.0
2545,48045,5.9
2546,48047,12.9
2547,48049,4.1
2548,48051,6.1
2549,48053,4.6
2550,48055,4.5
2551,48057,6.3
2552,48059,3.8
2553,48061,9.4
2554,48063,6.6
2555,48065,2.2
2556,48067,8.8
2557,48069,4.8
2558,48071,6.4
2559,48073,6.0
2560,48075,6.3
2561,48077,6.7
2562,48079,7.0
2563,48081,4.3
2564,48083,6.0
2565,48085,4.5
2566,48087,4.9
2567,48089,3.3
2568,48091,4.5
2569,48093,5.2
2570,48095,1.9
2571,48097,6.5
2572,48099,9.2
2573,48101,11.6
2574,48103,3.3
2575,48105,2.8
2576,48107,9.5
2577,48109,4.6
2578,48111,4.8
2579,48113,6.7
2580,48115,7.4
2581,48117,4.9
2582,48119,9.4
2583,48121,5.1
2584,48123,6.7
2585,48125,11.8
2586,48127,12.8
2587,48129,4.9
2588,48131,11.5
2589,48133,5.0
2590,48135,6.4
2591,48137,3.9
2592,48139,5.5
2593,48141,7.9
2594,48143,4.1
2595,48145,6.2
2596,48147,6.4
2597,48149,1.7
2598,48151,6.8
2599,48153,7.6
2600,48155,9.3
2601,48157,5.4
2602,48159,6.5
2603,48161,5.5
2604,48163,6.9
2605,48165,4.5
2606,48167,7.2
2607,48169,2.9
2608,48171,5.9
2609,48173,2.7
2610,48175,9.8
2611,48177,6.5
2612,48179,5.3
2613,48181,7.5
2614,48183,5.8
2615,48185,5.9
2616,48187,5.2
2617,48189,6.5
2618,48191,9.1
2619,48193,4.9
2620,48195,2.5
2621,48197,5.7
2622,48199,4.8
2623,48201,7.0
2624,48203,8.3
2625,48205,1.6
2626,48207,9.6
2627,48209,6.1
2628,48211,4.5
2629,48213,6.9
2630,48215,9.0
2631,48217,8.9
2632,48219,7.2
2633,48221,3.2
2634,48223,6.0
2635,48225,4.9
2636,48227,6.6
2637,48229,5.6
2638,48231,9.7
2639,48233,4.9
2640,48235,3.3
2641,48237,4.7
2642,48239,5.1
2643,48241,10.4
2644,48243,4.8
2645,48245,7.3
2646,48247,18.4
2647,48249,6.3
2648,48251,6.3
2649,48253,3.7
2650,48255,4.0
2651,48257,7.0
2652,48259,4.7
2653,48261,0.0
2654,48263,2.1
2655,48265,8.2
2656,48267,6.0
2657,48269,4.1
2658,48271,14.4
2659,48273,10.5
2660,48275,5.4
2661,48277,7.0
2662,48279,4.7
2663,48281,8.2
2664,48283,8.4
2665,48285,3.5
2666,48287,6.0
2667,48289,7.6
2668,48291,9.2
2669,48293,9.4
2670,48295,5.8
2671,48297,3.4
2672,48299,7.7
2673,48301,0.0
2674,48303,5.4
2675,48305,11.1
2676,48307,4.2
2677,48309,5.6
2678,48311,15.2
2679,48313,3.9
2680,48315,9.0
2681,48317,3.4
2682,48319,4.4
2683,48321,6.0
2684,48323,12.4
2685,48325,6.0
2686,48327,8.4
2687,48329,3.6
2688,48331,9.6
2689,48333,3.9
2690,48335,6.0
2691,48337,6.0
2692,48339,5.4
2693,48341,3.9
2694,48343,12.9
2695,48345,10.0
2696,48347,8.8
2697,48349,10.4
2698,48351,14.2
2699,48353,6.3
2700,48355,6.1
2701,48357,4.8
2702,48359,5.5
2703,48361,7.5
2704,48363,6.7
2705,48365,4.7
2706,48367,5.6
2707,48369,3.0
2708,48371,4.0
2709,48373,9.4
2710,48375,4.6
2711,48377,9.2
2712,48379,6.6
2713,48381,3.5
2714,48383,4.3
2715,48385,6.7
2716,48387,6.9
2717,48389,7.7
2718,48391,7.5
2719,48393,2.5
2720,48395,7.9
2721,48397,5.4
2722,48399,4.6
2723,48401,5.9
2724,48403,8.3
2725,48405,14.1
2726,48407,7.4
2727,48409,5.3
2728,48411,3.9
2729,48413,4.6
2730,48415,4.3
2731,48417,4.9
2732,48419,9.6
2733,48421,1.0
2734,48423,6.6
2735,48425,3.5
2736,48427,14.2
2737,48429,6.0
2738,48431,1.3
2739,48433,6.9
2740,48435,6.6
2741,48437,5.1
2742,48439,6.0
2743,48441,5.5
2744,48443,5.1
2745,48445,7.0
2746,48447,3.1
2747,48449,6.6
2748,48451,3.9
2749,48453,5.2
2750,48455,10.2
2751,48457,10.3
2752,48459,7.7
2753,48461,4.5
2754,48463,6.4
2755,48465,8.4
2756,48467,5.9
2757,48469,5.5
2758,48471,4.2
2759,48473,9.0
2760,48475,5.2
2761,48477,4.9
2762,48479,5.9
2763,48481,5.7
2764,48483,5.4
2765,48485,5.2
2766,48487,6.1
2767,48489,13.4
2768,48491,5.3
2769,48493,6.2
2770,48495,4.1
2771,48497,6.6
2772,48499,9.3
2773,48501,9.1
2774,48503,4.0
2775,48505,12.6
2776,48507,12.0
2777,49001,3.7
2778,49003,6.0
2779,49005,4.5
2780,49007,7.6
2781,49009,4.9
2782,49011,3.7
2783,49013,5.9
2784,49015,4.4
2785,49017,6.1
2786,49019,7.3
2787,49021,8.1
2788,49023,4.2
2789,49025,6.5
2790,49027,4.0
2791,49029,3.7
2792,49031,3.8
2793,49033,5.6
2794,49035,5.1
2795,49037,8.2
2796,49039,8.1
2797,49041,5.3
2798,49043,3.2
2799,49045,7.0
2800,49047,5.5
2801,49049,4.9
2802,49051,3.7
2803,49053,6.3
2804,49055,1.9
2805,49057,5.3
2806,50001,5.0
2807,50003,5.4
2808,50005,6.3
2809,50007,4.5
2810,50009,7.1
2811,50011,5.0
2812,50013,6.1
2813,50015,3.9
2814,50017,4.3
2815,50019,5.2
2816,50021,5.5
2817,50023,4.6
2818,50025,6.0
2819,50027,4.5
2820,51001,7.0
2821,51003,3.2
2822,51005,4.6
2823,51007,4.0
2824,51009,5.5
2825,51011,4.5
2826,51013,3.4
2827,51015,4.9
2828,51017,8.7
2829,51019,4.7
2830,51021,6.5
2831,51023,4.1
2832,51025,6.8
2833,51027,9.7
2834,51029,8.7
2835,51031,4.3
2836,51033,7.1
2837,51035,5.3
2838,51036,7.3
2839,51037,7.0
2840,51041,6.4
2841,51043,4.8
2842,51045,5.6
2843,51047,6.4
2844,51049,8.5
2845,51051,7.2
2846,51053,9.3
2847,51057,6.2
2848,51059,4.7
2849,51061,4.0
2850,51063,6.9
2851,51065,5.3
2852,51067,6.4
2853,51069,5.1
2854,51071,4.7
2855,51073,4.2
2856,51075,5.1
2857,51077,7.1
2858,51079,7.8
2859,51081,6.6
2860,51083,5.4
2861,51085,3.8
2862,51087,6.3
2863,51089,9.4
2864,51091,1.3
2865,51093,8.1
2866,51095,4.9
2867,51097,6.0
2868,51099,6.5
2869,51101,3.9
2870,51103,5.4
2871,51105,12.3
2872,51107,3.9
2873,51109,8.1
2874,51111,6.2
2875,51113,5.3
2876,51115,2.0
2877,51117,6.1
2878,51119,5.3
2879,51121,4.6
2880,51125,3.8
2881,51127,4.9
2882,51131,7.0
2883,51133,7.6
2884,51135,8.3
2885,51137,7.7
2886,51139,8.6
2887,51141,7.7
2888,51143,6.7
2889,51145,4.6
2890,51147,6.6
2891,51149,9.4
2892,51153,5.4
2893,51155,6.7
2894,51157,2.4
2895,51159,6.3
