GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
0500000US06079,06079,"San Luis Obispo County, California",72341,24298
0500000US06081,06081,"San Mateo County, California",55785,5085
0500000US06083,06083,"Santa Barbara County, California",56684,13490
0500000US06085,06085,"Santa Clara County, California",62292,4949
0500000US06087,06087,"Santa Cruz County, California",65474,24566
0500000US06089,06089,"Shasta County, California",38357,4198
0500000US06091,06091,"Sierra County, California",-,**
0500000US06093,06093,"Siskiyou County, California",27589,15554
0500000US06095,06095,"Solano County, California",53735,3646
0500000US06097,06097,"Sonoma County, California",57773,13549
0500000US06099,06099,"Stanislaus County, California",31683,8211
0500000US06101,06101,"Sutter County, California",56014,9885
0500000US06103,06103,"Tehama County, California",-,**
0500000US06105,06105,"Trinity County, California",-,**
0500000US06107,06107,"Tulare County, California",22182,9520
0500000US06109,06109,"Tuolumne County, California",30469,11717
0500000US06111,06111,"Ventura County, California",77946,10928
0500000US06113,06113,"Yolo County, California",42671,11865
0500000US06115,06115,"Yuba County, California",36728,9626
0500000US08001,08001,"Adams County, Colorado",43826,5641
0500000US08003,08003,"Alamosa County, Colorado",24208,19915
0500000US08005,08005,"Arapahoe County, Colorado",45721,2009
0500000US08007,08007,"Archuleta County, Colorado",-,**
0500000US08009,08009,"Baca County, Colorado",-,**
0500000US08011,08011,"Bent County, Colorado",-,**
0500000US08013,08013,"Boulder County, Colorado",44448,5510
0500000US08014,08014,"Broomfield County, Colorado",39688,46750
0500000US08015,08015,"Chaffee County, Colorado",-,**
0500000US08017,08017,"Cheyenne County, Colorado",-,**
0500000US08019,08019,"Clear Creek County, Colorado",28255,25615
0500000US08021,08021,"Conejos County, Colorado",-,**
0500000US08023,08023,"Costilla County, Colorado",-,**
0500000US08025,08025,"Crowley County, Colorado",-,**
0500000US08027,08027,"Custer County, Colorado",27026,4894
0500000US08029,08029,"Delta County, Colorado",-,**
0500000US08031,08031,"Denver County, Colorado",31669,1499
0500000US08033,08033,"Dolores County, Colorado",-,**
0500000US08035,08035,"Douglas County, Colorado",109217,10096
0500000US08037,08037,"Eagle County, Colorado",54677,22594
0500000US08039,08039,"Elbert County, Colorado",96591,204896
0500000US08041,08041,"El Paso County, Colorado",46557,3424
0500000US08043,08043,"Fremont County, Colorado",-,**
0500000US08045,08045,"Garfield County, Colorado",34302,6804
0500000US08047,08047,"Gilpin County, Colorado",-,**
0500000US08049,08049,"Grand County, Colorado",-,**
0500000US08051,08051,"Gunnison County, Colorado",-,**
0500000US08053,08053,"Hinsdale County, Colorado",-,**
0500000US08055,08055,"Huerfano County, Colorado",-,**
0500000US08057,08057,"Jackson County, Colorado",-,**
0500000US08059,08059,"Jefferson County, Colorado",48134,5453
0500000US08061,08061,"Kiowa County, Colorado",-,**
0500000US08063,08063,"Kit Carson County, Colorado",-,**
0500000US08065,08065,"Lake County, Colorado",-,**
0500000US08067,08067,"La Plata County, Colorado",28875,700
0500000US08069,08069,"Larimer County, Colorado",41198,10441
0500000US08071,08071,"Las Animas County, Colorado",-,**
0500000US08073,08073,"Lincoln County, Colorado",-,**
0500000US08075,08075,"Logan County, Colorado",40000,42888
0500000US08077,08077,"Mesa County, Colorado",38194,41732
0500000US08079,08079,"Mineral County, Colorado",-,**
0500000US08081,08081,"Moffat County, Colorado",-,**
0500000US08083,08083,"Montezuma County, Colorado",-,**
0500000US08085,08085,"Montrose County, Colorado",34545,38266
0500000US08087,08087,"Morgan County, Colorado",28148,14152
0500000US08089,08089,"Otero County, Colorado",32292,68691
0500000US08091,08091,"Ouray County, Colorado",-,**
0500000US08093,08093,"Park County, Colorado",-,**
0500000US08095,08095,"Phillips County, Colorado",-,**
0500000US08097,08097,"Pitkin County, Colorado",75398,100326
0500000US08099,08099,"Prowers County, Colorado",-,**
0500000US08101,08101,"Pueblo County, Colorado",37738,8652
0500000US08103,08103,"Rio Blanco County, Colorado",-,**
0500000US08105,08105,"Rio Grande County, Colorado",-,**
0500000US08107,08107,"Routt County, Colorado",-,**
0500000US08109,08109,"Saguache County, Colorado",-,**
0500000US08111,08111,"San Juan County, Colorado",-,**
0500000US08113,08113,"San Miguel County, Colorado",-,**
0500000US08115,08115,"Sedgwick County, Colorado",-,**
0500000US08117,08117,"Summit County, Colorado",-,**
0500000US08119,08119,"Teller County, Colorado",115610,102321
0500000US08121,08121,"Washington County, Colorado",-,**
0500000US08123,08123,"Weld County, Colorado",36023,11631
0500000US08125,08125,"Yuma County, Colorado",-,**
0500000US09001,09001,"Fairfield County, Connecticut",46193,2482
0500000US09003,09003,"Hartford County, Connecticut",42416,2066
0500000US09005,09005,"Litchfield County, Connecticut",63672,22432
0500000US09007,09007,"Middlesex County, Connecticut",50909,10677
0500000US09009,09009,"New Haven County, Connecticut",39234,1991
0500000US09011,09011,"New London County, Connecticut",45612,3922
0500000US09013,09013,"Tolland County, Connecticut",61010,15039
0500000US09015,09015,"Windham County, Connecticut",57619,22896
0500000US10001,10001,"Kent County, Delaware",46517,2353
0500000US10003,10003,"New Castle County, Delaware",48075,1654
0500000US10005,10005,"Sussex County, Delaware",36612,2806
0500000US11001,11001,"District of Columbia, District of Columbia",40829,853
0500000US12001,12001,"Alachua County, Florida",25687,1138
0500000US12003,12003,"Baker County, Florida",32005,4916
0500000US12005,12005,"Bay County, Florida",37944,3488
0500000US12007,12007,"Bradford County, Florida",21336,3704
0500000US12009,12009,"Brevard County, Florida",32639,1861
0500000US12011,12011,"Broward County, Florida",41457,897
0500000US12013,12013,"Calhoun County, Florida",27367,4409
0500000US12015,12015,"Charlotte County, Florida",35141,6325
