,id,mean_income,year
279,08069,73705,10
280,08071,51451,10
281,08073,57987,10
282,08075,53483,10
283,08077,67123,10
284,08079,98901,10
285,08081,60175,10
286,08083,57342,10
287,08085,57466,10
288,08087,52841,10
289,08089,44491,10
290,08091,70059,10
291,08093,72240,10
292,08095,55341,10
293,08097,134267,10
294,08099,46168,10
295,08101,53333,10
296,08103,67340,10
297,08105,48889,10
298,08107,76238,10
299,08109,42756,10
300,08111,49896,10
301,08113,84717,10
302,08115,49650,10
303,08117,85994,10
304,08119,70202,10
305,08121,51486,10
306,08123,68045,10
307,08125,55910,10
308,09001,130074,10
309,09003,82823,10
310,09005,87859,10
311,09007,92466,10
312,09009,80181,10
313,09011,82740,10
314,09013,90409,10
315,09015,68592,10
316,10001,63664,10
317,10003,81501,10
318,10005,65253,10
319,11001,91778,10
320,12001,59865,10
321,12003,59567,10
322,12005,60069,10
323,12007,50537,10
324,12009,65457,10
325,12011,71803,10
326,12013,43968,10
327,12015,58539,10
328,12017,50492,10
329,12019,73441,10
330,12021,92469,10
331,12023,50319,10
332,12027,45896,10
333,12029,41731,10
334,12031,64373,10
335,12033,58387,10
336,12035,60744,10
337,12037,49483,10
338,12039,45356,10
339,12041,49587,10
340,12043,47128,10
341,12045,48784,10
342,12047,49814,10
343,12049,47706,10
344,12051,48341,10
345,12053,54050,10
346,12055,45065,10
347,12057,68285,10
348,12059,41046,10
349,12061,73226,10
350,12063,48377,10
351,12065,52572,10
352,12067,54556,10
353,12069,61248,10
354,12071,70522,10
355,12073,62693,10
356,12075,46247,10
357,12077,52893,10
358,12079,45984,10
359,12081,65815,10
360,12083,53259,10
361,12085,83891,10
362,12086,64371,10
363,12087,81776,10
364,12089,74400,10
365,12091,70065,10
366,12093,54226,10
367,12095,67773,10
368,12097,57234,10
369,12099,80558,10
370,12101,57916,10
371,12103,62977,10
372,12105,56771,10
373,12107,45489,10
374,12109,90402,10
375,12111,59072,10
376,12113,66888,10
377,12115,71539,10
378,12117,77690,10
379,12119,54032,10
380,12121,47427,10
381,12123,48588,10
382,12125,51846,10
383,12127,58666,10
384,12129,60391,10
385,12131,65691,10
386,12133,47851,10
387,13001,46699,10
388,13003,44108,10
389,13005,45482,10
390,13007,41802,10
391,13009,48287,10
392,13011,51932,10
393,13013,58538,10
394,13015,61298,10
395,13017,40088,10
396,13019,41465,10
397,13021,55697,10
398,13023,51833,10
399,13025,48023,10
400,13027,51651,10
401,13029,77604,10
402,13031,47518,10
403,13033,43711,10
404,13035,59172,10
405,13037,38956,10
406,13039,58344,10
407,13043,44843,10
408,13045,56254,10
409,13047,58140,10
410,13049,48399,10
411,13051,62332,10
412,13053,56811,10
413,13055,40738,10
414,13057,83176,10
415,13059,51519,10
416,13061,33712,10
417,13063,52802,10
418,13065,42631,10
419,13067,85962,10
420,13069,46521,10
421,13071,46600,10
422,13073,81277,10
423,13075,42245,10
424,13077,71750,10
425,13079,53647,10
426,13081,43252,10
427,13083,52397,10
428,13085,66483,10
429,13087,46514,10
430,13089,70925,10
431,13091,43005,10
432,13093,42628,10
433,13095,48311,10
434,13097,68004,10
435,13099,42645,10
436,13101,41538,10
437,13103,66656,10
438,13105,42080,10
439,13107,42368,10
440,13109,49171,10
441,13111,47451,10
442,13113,97095,10
443,13115,54549,10
444,13117,103480,10
445,13119,48094,10
446,13121,89871,10
447,13123,49838,10
448,13125,44263,10
449,13127,68811,10
450,13129,49152,10
451,13131,45539,10
452,13133,63872,10
453,13135,78399,10
454,13137,54346,10
455,13139,67566,10
456,13141,30209,10
457,13143,50615,10
458,13145,84697,10
459,13147,47774,10
460,13149,48529,10
461,13151,73720,10
462,13153,66168,10
463,13155,50062,10
464,13157,62478,10
465,13159,54412,10
466,13161,41099,10
467,13163,39232,10
468,13165,46505,10
469,13167,45958,10
470,13169,59391,10
471,13171,46343,10
472,13173,46680,10
473,13175,50556,10
474,13177,69702,10
475,13179,50303,10
476,13181,46648,10
477,13183,42803,10
478,13185,52709,10
479,13187,52451,10
480,13189,44201,10
481,13191,50395,10
482,13193,37286,10
483,13195,51948,10
484,13197,44052,10
485,13199,47735,10
486,13201,46204,10
487,13205,45661,10
488,13207,64742,10
489,13209,45909,10
490,13211,72894,10
491,13213,46349,10
492,13215,56424,10
493,13217,60754,10
494,13219,96163,10
495,13221,50071,10
496,13223,67654,10
497,13225,53794,10
498,13227,65987,10
499,13229,48366,10
500,13231,59826,10
501,13233,48058,10
502,13235,44203,10
503,13237,61686,10
504,13239,32792,10
505,13241,51301,10
506,13243,43948,10
507,13245,50131,10
508,13247,67901,10
509,13249,45125,10
510,13251,44038,10
511,13253,51029,10
512,13255,52155,10
513,13257,47697,10
514,13259,38340,10
515,13261,45454,10
516,13263,43869,10
517,13265,35122,10
518,13267,47745,10
519,13269,39650,10
520,13271,34131,10
521,13273,42269,10
522,13275,53406,10
523,13277,48524,10
524,13279,46930,10
525,13281,48212,10
526,13283,44029,10
527,13285,52841,10
528,13287,42685,10
529,13289,42168,10
530,13291,54885,10
531,13293,43511,10
532,13295,49721,10
533,13297,62089,10
534,13299,47848,10
535,13301,38820,10
536,13303,42761,10
537,13305,50088,10
538,13307,37864,10
539,13309,38625,10
540,13311,53790,10
541,13313,56590,10
542,13315,38949,10
543,13317,40766,10
544,13319,47956,10
